"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US517308106002","Block Group 2, Census Tract 8106, Petersburg city, Virginia","49.8","10.3","null","null","49.9","null","5.4","null","49.8","16.3","null","null",
"1500000US517308107001","Block Group 1, Census Tract 8107, Petersburg city, Virginia","29.4","24.7","null","null","29.7","null","36.2","null","26.7","36.1","null","null",
"1500000US517308107002","Block Group 2, Census Tract 8107, Petersburg city, Virginia","47.3","10.6","null","null","50.0","null","19.8","null","47.3","12.1","null","null",
"1500000US517308109001","Block Group 1, Census Tract 8109, Petersburg city, Virginia","41.4","20.4","null","null","34.2","null","16.5","null","53.2","21.4","null","null",
"1500000US517308109002","Block Group 2, Census Tract 8109, Petersburg city, Virginia","42.8","9.3","null","null","42.5","null","18.4","null","45.1","17.6","null","null",
"1500000US517308109003","Block Group 3, Census Tract 8109, Petersburg city, Virginia","51.1","10.5","null","null","54.4","null","7.2","null","43.7","21.6","null","null",
"1500000US517308110001","Block Group 1, Census Tract 8110, Petersburg city, Virginia","35.1","4.8","null","null","38.1","null","8.8","null","34.4","6.6","null","null",
"1500000US517308110002","Block Group 2, Census Tract 8110, Petersburg city, Virginia","44.5","13.7","null","null","44.3","null","18.2","null","47.9","26.2","null","null",
"1500000US517308110003","Block Group 3, Census Tract 8110, Petersburg city, Virginia","31.5","1.1","null","null","29.3","null","7.5","null","36.6","17.0","null","null",
"1500000US517308111001","Block Group 1, Census Tract 8111, Petersburg city, Virginia","51.8","13.1","null","null","40.9","null","18.8","null","56.4","8.6","null","null",
"1500000US517308111002","Block Group 2, Census Tract 8111, Petersburg city, Virginia","34.1","12.0","null","null","38.9","null","21.4","null","31.7","11.1","null","null",
"1500000US517308111003","Block Group 3, Census Tract 8111, Petersburg city, Virginia","39.8","18.1","null","null","39.3","null","5.8","null","55.2","19.0","null","null",
"1500000US517308112001","Block Group 1, Census Tract 8112, Petersburg city, Virginia","44.3","12.5","null","null","33.1","null","14.2","null","51.7","18.5","null","null",
"1500000US517308112002","Block Group 2, Census Tract 8112, Petersburg city, Virginia","38.0","20.0","null","null","36.4","null","36.6","null","43.2","12.5","null","null",
"1500000US517308112003","Block Group 3, Census Tract 8112, Petersburg city, Virginia","27.2","3.5","null","null","25.2","null","8.9","null","27.6","2.3","null","null",
"1500000US517308113001","Block Group 1, Census Tract 8113, Petersburg city, Virginia","33.0","21.4","null","null","48.3","null","34.8","null","30.5","13.8","null","null",
"1500000US517308113002","Block Group 2, Census Tract 8113, Petersburg city, Virginia","38.9","16.8","null","null","40.3","null","17.8","null","38.6","23.7","null","null",
"1500000US517308113003","Block Group 3, Census Tract 8113, Petersburg city, Virginia","33.0","17.1","null","null","15.3","null","3.3","null","48.5","10.6","null","null",
"1500000US517308113004","Block Group 4, Census Tract 8113, Petersburg city, Virginia","58.9","10.5","null","null","56.6","null","10.8","null","63.3","16.3","null","null",
"1500000US517353401001","Block Group 1, Census Tract 3401, Poquoson city, Virginia","41.3","5.7","null","null","39.7","null","4.0","null","44.7","8.5","null","null",
"1500000US517353401002","Block Group 2, Census Tract 3401, Poquoson city, Virginia","53.3","5.6","null","null","55.5","null","9.0","null","52.9","3.9","null","null",
"1500000US517353402001","Block Group 1, Census Tract 3402, Poquoson city, Virginia","57.1","8.6","null","null","55.2","null","8.5","null","61.1","10.5","null","null",
"1500000US517353402002","Block Group 2, Census Tract 3402, Poquoson city, Virginia","36.3","5.3","null","null","35.4","null","5.0","null","39.3","5.2","null","null",
"1500000US517353402003","Block Group 3, Census Tract 3402, Poquoson city, Virginia","33.9","8.8","null","null","36.4","null","7.3","null","30.7","22.7","null","null",
"1500000US517353402004","Block Group 4, Census Tract 3402, Poquoson city, Virginia","60.3","14.7","null","null","60.7","null","5.6","null","59.0","23.5","null","null",
"1500000US517353402005","Block Group 5, Census Tract 3402, Poquoson city, Virginia","37.1","5.7","null","null","34.8","null","3.6","null","42.0","7.7","null","null",
"1500000US517353403001","Block Group 1, Census Tract 3403, Poquoson city, Virginia","41.3","9.8","null","null","37.2","null","5.7","null","45.6","7.1","null","null",
"1500000US517353403002","Block Group 2, Census Tract 3403, Poquoson city, Virginia","31.9","10.2","null","null","38.9","null","19.6","null","27.3","11.8","null","null",
"1500000US517353403003","Block Group 3, Census Tract 3403, Poquoson city, Virginia","51.0","6.5","null","null","49.2","null","10.1","null","52.9","9.8","null","null",
"1500000US517359901000","Block Group 0, Census Tract 9901, Poquoson city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517402102001","Block Group 1, Census Tract 2102, Portsmouth city, Virginia","41.9","19.2","null","null","41.4","null","15.5","null","43.9","37.0","null","null",
"1500000US517402102002","Block Group 2, Census Tract 2102, Portsmouth city, Virginia","37.2","4.2","null","null","33.9","null","7.2","null","37.7","9.2","null","null",
"1500000US517402103001","Block Group 1, Census Tract 2103, Portsmouth city, Virginia","48.3","26.4","null","null","51.1","null","11.1","null","30.0","25.4","null","null",
"1500000US517402103002","Block Group 2, Census Tract 2103, Portsmouth city, Virginia","34.4","10.2","null","null","29.9","null","6.4","null","38.7","16.8","null","null",
"1500000US517402103003","Block Group 3, Census Tract 2103, Portsmouth city, Virginia","38.2","12.6","null","null","38.9","null","6.5","null","34.7","22.7","null","null",
"1500000US517402104001","Block Group 1, Census Tract 2104, Portsmouth city, Virginia","44.7","2.9","null","null","44.9","null","7.1","null","44.6","2.2","null","null",
"1500000US517402105001","Block Group 1, Census Tract 2105, Portsmouth city, Virginia","27.4","9.9","null","null","14.7","null","6.3","null","35.5","12.0","null","null",
"1500000US517402106001","Block Group 1, Census Tract 2106, Portsmouth city, Virginia","34.9","2.0","null","null","34.0","null","2.0","null","36.5","5.2","null","null",
"1500000US517402106002","Block Group 2, Census Tract 2106, Portsmouth city, Virginia","36.8","5.4","null","null","35.0","null","12.7","null","38.3","18.9","null","null",
"1500000US517402109001","Block Group 1, Census Tract 2109, Portsmouth city, Virginia","42.2","5.4","null","null","38.1","null","9.9","null","48.9","6.3","null","null",
"1500000US517402109002","Block Group 2, Census Tract 2109, Portsmouth city, Virginia","55.2","6.3","null","null","53.2","null","16.4","null","55.9","9.1","null","null",
"1500000US517402109003","Block Group 3, Census Tract 2109, Portsmouth city, Virginia","31.1","13.4","null","null","31.6","null","16.7","null","28.4","23.8","null","null",
"1500000US517402111001","Block Group 1, Census Tract 2111, Portsmouth city, Virginia","37.1","5.3","null","null","31.3","null","7.9","null","43.8","11.8","null","null",
"1500000US517402111002","Block Group 2, Census Tract 2111, Portsmouth city, Virginia","37.2","15.0","null","null","32.5","null","8.4","null","52.3","31.3","null","null",
"1500000US517402114001","Block Group 1, Census Tract 2114, Portsmouth city, Virginia","50.5","14.8","null","null","28.4","null","7.3","null","62.8","9.3","null","null",
"1500000US517402114002","Block Group 2, Census Tract 2114, Portsmouth city, Virginia","25.0","9.8","null","null","8.6","null","31.0","null","25.6","1.8","null","null",
"1500000US517402115001","Block Group 1, Census Tract 2115, Portsmouth city, Virginia","50.4","24.4","null","null","26.9","null","15.8","null","55.5","9.9","null","null",
"1500000US517402115002","Block Group 2, Census Tract 2115, Portsmouth city, Virginia","25.8","14.7","null","null","14.9","null","9.4","null","38.1","4.2","null","null",
"1500000US517402116001","Block Group 1, Census Tract 2116, Portsmouth city, Virginia","40.8","7.4","null","null","36.8","null","10.2","null","49.6","11.2","null","null",
"1500000US517402116002","Block Group 2, Census Tract 2116, Portsmouth city, Virginia","42.7","12.5","null","null","42.6","null","12.7","null","45.1","28.0","null","null",
"1500000US517402116003","Block Group 3, Census Tract 2116, Portsmouth city, Virginia","32.8","18.1","null","null","47.4","null","17.4","null","32.1","27.7","null","null",
"1500000US517402116004","Block Group 4, Census Tract 2116, Portsmouth city, Virginia","25.5","12.1","null","null","15.8","null","20.6","null","27.1","11.4","null","null",
"1500000US517402116005","Block Group 5, Census Tract 2116, Portsmouth city, Virginia","35.8","6.9","null","null","36.9","null","17.1","null","35.5","5.4","null","null",
"1500000US517402117001","Block Group 1, Census Tract 2117, Portsmouth city, Virginia","44.5","10.6","null","null","43.5","null","23.3","null","51.9","9.2","null","null",
"1500000US517402117002","Block Group 2, Census Tract 2117, Portsmouth city, Virginia","32.5","8.3","null","null","31.1","null","8.9","null","35.6","17.9","null","null",
"1500000US517402117003","Block Group 3, Census Tract 2117, Portsmouth city, Virginia","31.7","25.9","null","null","31.0","null","34.7","null","31.7","22.2","null","null",
"1500000US517402118001","Block Group 1, Census Tract 2118, Portsmouth city, Virginia","28.6","10.6","null","null","11.9","null","50.1","null","28.9","13.1","null","null",
"1500000US517402118002","Block Group 2, Census Tract 2118, Portsmouth city, Virginia","37.2","23.3","null","null","37.9","null","13.7","null","34.2","32.9","null","null",
"1500000US517402118003","Block Group 3, Census Tract 2118, Portsmouth city, Virginia","36.1","29.1","null","null","53.5","null","24.0","null","22.8","24.9","null","null",
"1500000US517402118004","Block Group 4, Census Tract 2118, Portsmouth city, Virginia","45.1","26.2","null","null","12.0","null","68.1","null","52.5","22.5","null","null",
"1500000US517402119001","Block Group 1, Census Tract 2119, Portsmouth city, Virginia","30.2","20.7","null","null","17.5","null","21.2","null","34.4","20.0","null","null",
"1500000US517402119002","Block Group 2, Census Tract 2119, Portsmouth city, Virginia","45.3","12.6","null","null","38.8","null","14.5","null","45.7","7.7","null","null",
"1500000US517402120001","Block Group 1, Census Tract 2120, Portsmouth city, Virginia","44.4","14.8","null","null","62.1","null","35.1","null","38.4","10.9","null","null",
"1500000US517402120002","Block Group 2, Census Tract 2120, Portsmouth city, Virginia","31.2","13.7","null","null","34.5","null","7.8","null","20.5","17.9","null","null",
"1500000US517402121001","Block Group 1, Census Tract 2121, Portsmouth city, Virginia","39.1","14.0","null","null","39.4","null","12.5","null","34.2","38.5","null","null",
"1500000US517402121002","Block Group 2, Census Tract 2121, Portsmouth city, Virginia","26.6","11.4","null","null","15.2","null","18.0","null","31.0","3.8","null","null",
"1500000US517402123001","Block Group 1, Census Tract 2123, Portsmouth city, Virginia","29.9","8.5","null","null","29.2","null","7.5","null","35.3","11.9","null","null",
"1500000US517402123002","Block Group 2, Census Tract 2123, Portsmouth city, Virginia","32.7","12.1","null","null","26.0","null","10.1","null","34.4","33.0","null","null",
"1500000US517402123003","Block Group 3, Census Tract 2123, Portsmouth city, Virginia","31.9","5.7","null","null","32.0","null","11.2","null","31.8","6.5","null","null",
"1500000US517402123004","Block Group 4, Census Tract 2123, Portsmouth city, Virginia","26.0","6.0","null","null","25.2","null","31.1","null","27.3","2.5","null","null",
"1500000US517402124001","Block Group 1, Census Tract 2124, Portsmouth city, Virginia","27.8","8.2","null","null","24.8","null","4.9","null","37.3","12.7","null","null",
"1500000US517402124002","Block Group 2, Census Tract 2124, Portsmouth city, Virginia","49.2","6.0","null","null","49.2","null","6.7","null","47.9","12.5","null","null",
"1500000US517402124003","Block Group 3, Census Tract 2124, Portsmouth city, Virginia","28.1","3.8","null","null","28.6","null","9.6","null","27.7","9.5","null","null",
"1500000US517402125001","Block Group 1, Census Tract 2125, Portsmouth city, Virginia","30.9","1.8","null","null","29.1","null","3.8","null","31.5","1.3","null","null",
"1500000US517402126001","Block Group 1, Census Tract 2126, Portsmouth city, Virginia","34.5","25.1","null","null","14.3","null","23.5","null","37.6","5.4","null","null",
"1500000US517402126002","Block Group 2, Census Tract 2126, Portsmouth city, Virginia","26.3","6.0","null","null","30.0","null","13.5","null","26.1","12.7","null","null",
"1500000US517402126003","Block Group 3, Census Tract 2126, Portsmouth city, Virginia","32.5","18.9","null","null","31.4","null","14.6","null","46.3","26.9","null","null",
"1500000US517402127011","Block Group 1, Census Tract 2127.01, Portsmouth city, Virginia","33.4","2.3","null","null","32.0","null","2.9","null","38.1","26.0","null","null",
"1500000US517402127012","Block Group 2, Census Tract 2127.01, Portsmouth city, Virginia","54.7","17.5","null","null","66.3","null","40.7","null","48.6","18.4","null","null",
"1500000US517402127013","Block Group 3, Census Tract 2127.01, Portsmouth city, Virginia","49.1","13.8","null","null","45.2","null","17.2","null","55.5","12.5","null","null",
"1500000US517402127014","Block Group 4, Census Tract 2127.01, Portsmouth city, Virginia","46.8","9.2","null","null","39.6","null","11.5","null","54.7","10.0","null","null",
"1500000US517402127021","Block Group 1, Census Tract 2127.02, Portsmouth city, Virginia","51.1","28.1","null","null","46.8","null","33.4","null","51.2","22.4","null","null",
"1500000US517402127022","Block Group 2, Census Tract 2127.02, Portsmouth city, Virginia","41.5","5.6","null","null","42.4","null","14.5","null","41.5","4.3","null","null",
"1500000US517402128011","Block Group 1, Census Tract 2128.01, Portsmouth city, Virginia","39.2","8.0","null","null","37.2","null","13.5","null","39.4","8.4","null","null",
"1500000US517402128012","Block Group 2, Census Tract 2128.01, Portsmouth city, Virginia","28.7","6.1","null","null","24.9","null","11.3","null","35.3","17.9","null","null",
"1500000US517402128013","Block Group 3, Census Tract 2128.01, Portsmouth city, Virginia","31.7","5.4","null","null","29.3","null","14.4","null","32.2","5.1","null","null",
"1500000US517402128021","Block Group 1, Census Tract 2128.02, Portsmouth city, Virginia","46.9","11.7","null","null","42.3","null","4.5","null","51.5","7.3","null","null",
"1500000US517402128022","Block Group 2, Census Tract 2128.02, Portsmouth city, Virginia","62.7","8.3","null","null","58.8","null","6.0","null","67.7","6.8","null","null",
